"PostID","UserID","UserName","Comment","Timestamp","Datasource"
"19962","398529","Lori Shaw","Just rewatched Outlander, and it's even better the second time. it's my comfort show","2023-01-19 04:35:14","facebook"
"95748","481415","Dana Santos","Why does Orange Is the New Black make me feel invested? it really resonates with my experiences","2023-01-13 18:42:08","facebook"
"20289","490055","Nathaniel Vasquez","Anyone else waiting for season three of The Witcher: Blood Origin? hoping it comes soon","2022-09-07 09:29:55","facebook"
"15021","335138","Tim Watkins","Why isn't everyone talking about Love is Blind? it breaks new ground","2023-08-27 12:02:28","facebook"
"119483","630563","Donna Garcia","Emily in Paris should have been a movie instead of a series. the writing got lazy","2024-05-07 22:17:38","facebook"
"23094","64127","Katherine Jones","I'm surprised how much I liked Indian Matchmaking. The character development is fantastic.","2022-05-14 02:33:16","facebook"
"87912","911781","Jesse Mora","Netflix has truly stepped up their game with White Lines. Top-notch production value.","2021-01-06 20:08:23","facebook"
"14680","16044","Justin White","The first episode of White Gold was intriguing. It was okay, I guess.","2023-03-03 11:17:37","facebook"
"119761","114502","Rebecca Miller","The character development in Space Force is perfectly portrayed. Some actors outshine others.","2021-01-31 23:32:49","facebook"
"8462","364668","Andrew Reid","I can’t believe more people aren’t watching Outlander. it needs more recognition","2021-07-06 10:13:03","facebook"
"82668","413428","Chelsea Turner","Just started The Politician, and I’m already No spoilers, but wow!. It was okay, I guess.","2022-08-18 11:34:35","facebook"
"75404","465409","Ronald Ross","Would love to see a crossover between Jessica Jones and Cobra Kai. The character development is fantastic.","2023-02-20 00:50:39","facebook"
"54540","510067","Tami Johnson","Would love to see a crossover between I Am Not Okay with This and Gentefied. The character development is fantastic.","2022-11-11 01:05:00","facebook"
"21260","843983","Gregory Richmond","The character arcs in Shadowhunters are satisfying to watch. I'm invested in every performance.","2024-05-04 00:08:58","facebook"
"3052","981087","Cynthia Pearson","The characters in Messiah are fascinating to watch. Some actors outshine others.","2022-05-24 02:47:36","facebook"
"71178","176762","Matthew Powers","I can't get enough of the drama in The Witcher: Blood Origin. perfectly balanced","2023-08-17 16:33:55","facebook"
"9443","753854","Mark Delgado","I can't stop thinking about the climax from Squid Game. No spoilers, but wow!","2023-06-27 08:37:13","facebook"
"100439","739460","Cynthia Jacobs","The plot twists in Orange Is the New Black are a bit forced. Did not see that coming!","2021-06-22 06:00:49","facebook"
"10604","31057","John Munoz","Snowpiercer reminds me of why I love Netflix. Top-notch production value.","2021-09-09 12:27:40","facebook"
"58314","320428","Christopher Mercado","Trinkets had such an unexpected twist. game-changing","2021-11-03 21:08:03","facebook"
"41271","670421","Robert Martinez","The latest season of Luke Cage is Not as good as I expected.. changed everything","2023-07-09 14:54:13","facebook"
"118194","71252","Daisy Harris","The character arcs in Too Hot to Handle are satisfying to watch. I'm invested in every performance.","2022-02-25 14:59:38","facebook"
"64118","179453","Sherri Brown","Outlander should definitely get a spinoff. would explore interesting angles","2022-10-11 13:06:28","facebook"
"74742","915200","Lindsey Barron","Bridgerton season finale left me amazed. I'm still processing what I saw.","2023-07-05 10:48:57","facebook"
"118640","408177","Louis Roberts","Sweet Tooth reminds me of why I love Netflix. The storyline is incredible.","2023-05-03 08:29:51","facebook"
"65459","223626","Mary Johnson","The Witcher: Blood Origin perfectly captures the 90s vibe. Some actors outshine others.","2023-11-15 15:48:03","facebook"
"27768","299041","Ashley Ferguson","I need more shows like Space Force. The plot twists keep me on the edge of my seat.","2022-07-25 03:15:15","facebook"
"108420","889672","Dawn Williams","Netflix always knows what I like. Found The Defenders and I can't believe I hadn't watched it earlier.","2023-07-16 11:19:49","facebook"
"27172","528287","Gary Brown","Just started The Politician, and I’m already I'm still processing what I saw.. Absolutely mind-blowing!","2022-09-28 04:44:17","facebook"
"108969","578920","Penny Johnson","Just rewatched Raising Dion, and it's even better the second time. the foreshadowing is incredible","2023-07-22 09:54:40","facebook"
"61438","310140","Kristy Griffin","I’m obsessed with the wardrobe in Sex Education. absolutely stunning","2024-09-12 20:05:26","facebook"
"108724","393583","Javier Quinn DDS","The character development in The Last Kingdom is perfectly portrayed. Every character feels so real.","2023-12-11 22:51:13","facebook"
"94553","512748","Krista Bennett","Why isn't everyone talking about The Good Place? the acting is phenomenal","2021-11-21 22:18:31","facebook"
"4675","399058","Adam Evans","The soundtrack in Greenhouse Academy is my new favorite playlist. forgettable","2023-07-07 16:49:39","facebook"
"29607","923724","Loretta Santos","The first episode of I Am Not Okay with This was intriguing. It was okay, I guess.","2024-07-27 19:59:08","facebook"
"56009","179832","Riley Spencer","The CGI in Indian Matchmaking is realistic. Some actors outshine others.","2021-04-18 05:19:27","facebook"
"99239","547606","John Short","Black Mirror exceeded my expectations. went beyond what I imagined","2023-02-24 21:57:14","facebook"
"50907","582399","Lonnie Harris","Netflix's user interface could use some work. Struggled to find Sex Education. A 'random episode' button would be nice.","2021-11-11 01:56:13","facebook"
"43899","916999","Jennifer Randall","The world-building in Locke & Key is immersive. Every character feels so real.","2024-04-12 07:33:42","facebook"
"33112","666794","Maurice Christensen","Canceled my Netflix subscription because the price hike. Will miss Dark though.","2023-01-15 16:45:03","facebook"
"83729","625783","Jennifer Sullivan","Netflix's recommendation algorithm is spot on! Found Elite and it's exactly my type of show.","2022-12-19 00:49:18","facebook"
"95280","827285","Clifford Barnes","The chemistry between the actors in Snowpiercer is lacking. Some actors outshine others.","2023-10-12 13:24:42","facebook"
"106180","867885","Sharon Watkins","I need more content like Bodyguard on Netflix. The character development is fantastic.","2024-03-06 12:40:28","facebook"
"15354","998107","Jessica Craig","Netflix really outdid themselves with Sweet Tooth. Top-notch production value.","2022-10-18 11:47:48","facebook"
"6908","131898","Melissa Rivera","Would love to see a crossover between Ragnarok and Sense8. It's so relatable.","2023-11-23 08:02:27","facebook"
"110693","137159","Joe Ortega","Does anyone else rewatch Ratched? it gets better with every viewing","2021-01-24 15:55:31","facebook"
"50465","125557","Shane Floyd","The season finale of Dark was perfect. I'm still processing what I saw.","2021-01-28 18:48:33","facebook"
"13523","317837","Denise Strickland","The Defenders had such an unexpected twist. mind-blowing","2023-04-02 07:22:27","facebook"
"2436","343343","Olivia Young","I'm surprised how much I liked Too Hot to Handle. The character development is fantastic.","2022-01-06 18:03:40","facebook"
"55491","14557","Ana Smith","Wish Wednesday had more backstory. it would improve the pacing","2022-08-08 01:29:34","facebook"
"38093","303704","Marie Schultz","Does anyone else feel The Witcher: Blood Origin is I'm still processing what I saw.? Absolutely mind-blowing!","2024-08-01 10:07:21","facebook"
"79767","65842","Austin Brown","The ending of The OA was perfect. No spoilers, but wow!","2022-06-18 08:45:24","facebook"
"26672","432846","Jill Brady","The episodes of Bodyguard are too short. pacing feels rushed","2022-10-01 05:11:19","facebook"
"44608","368921","Elizabeth Casey","I can't believe how The Last Kingdom ended. wanting more","2021-07-01 06:08:51","facebook"
"47991","671059","Victoria Harris","The Good Place has such a satisfying ending. perfect","2022-08-29 00:22:33","facebook"
"34799","907723","Christopher Garcia","The character arcs in The Baby-Sitters Club are beautifully developed. Some actors outshine others.","2021-05-10 22:15:16","facebook"
"84397","94007","Charles Vaughan","Does anyone else feel Money Heist is I'm still processing what I saw.? Couldn't stop watching!","2023-08-12 10:31:43","facebook"
"67481","564412","Matthew Gibbs","The cinematography of Daredevil deserves an award. stunning","2021-11-20 12:38:15","facebook"
"58014","149854","Bruce Mclaughlin","How does Netflix keep producing hits like Cobra Kai? Top-notch production value.","2022-04-10 10:52:32","facebook"
"86119","279938","Laura Kerr","Netflix's user interface could use some work. Struggled to find The Kominsky Method. A 'random episode' button would be nice.","2021-04-27 18:24:05","facebook"
"18540","465976","Danny Fisher","How can Netflix cancel Squid Game? the price hike","2022-02-01 22:27:24","facebook"
"70592","808972","Marc Wolf","Started watching Money Heist, and I'm hooked. the premise is unique","2022-06-05 16:28:12","facebook"
"61","237936","William Bowman","Netflix really knows how to tell a story with Daredevil. engaging throughout","2023-12-21 12:37:01","facebook"
"58691","496260","Erica Dickerson","Shadow and Bone exceeded my expectations. exceeded all my expectations","2022-09-30 22:24:34","facebook"
"63531","672969","Sarah Lewis","Has anyone watched Sex Education? Is it worth the hype?","2022-07-24 14:49:08","facebook"
"28080","785792","Timothy Abbott","I can’t believe they killed off the fan favorite in Luke Cage. I'm still processing","2024-10-11 10:36:30","facebook"
"58081","654912","Derrick Flores","How is Black Mirror not more popular? the marketing needs work","2021-10-08 19:24:56","facebook"
"50088","352896","Scott Morris","The character development in Unbelievable is perfectly portrayed. Every character feels so real.","2024-09-03 11:16:32","facebook"
"100083","284471","David Jefferson","The acting in The Queen's Gambit is hit-or-miss. I'm invested in every performance.","2022-01-09 17:14:29","facebook"
"55860","745015","Terry Maldonado","Lockwood & Co. brings back so many memories. makes me feel like a kid again","2024-01-11 17:47:13","facebook"
"103131","118777","Megan Harding","Black Mirror perfectly captures the future vibe. I'm invested in every performance.","2022-09-28 10:53:22","facebook"
"20895","628478","Angela Ramirez","I can't wait to talk about Queer Eye with everyone. join the fan community","2024-08-15 22:45:24","facebook"
"96268","298057","David Jenkins","I can’t believe they killed off the villain in Shadow and Bone. what a plot twist","2021-09-04 12:16:53","facebook"
"118678","762393","Jerry Dean","Netflix's user interface could use some work. Struggled to find Sex Education. A 'random episode' button would be nice.","2023-06-04 11:30:12","facebook"
"79438","59670","Alexander Li","Does anyone else feel The Crown is Did not see that coming!? It was okay, I guess.","2024-09-12 13:46:28","facebook"
"100781","198922","Donna Wiley","Has anyone watched Cheer? Is it worth the hype?","2022-05-18 00:13:16","facebook"
"38682","607556","Tiffany Harris","The plot of Cobra Kai is so perfectly structured. Did not see that coming!","2022-10-25 05:09:53","facebook"
"108766","348095","Brittany Andersen","The episodes of Fire Chasers are too short. pacing feels rushed","2024-01-07 11:13:31","facebook"
